1039	31	Toro	76823
1040	31	Trujillo	76828
1041	31	Tuluá	76834
1042	31	Ulloa	76845
1043	31	Versalles	76863
1044	31	Vijes	76869
1045	31	Yotoco	76890
1046	31	Yumbo	76892
1047	31	Zarzal	76895
1048	3	Arauca	81001
1049	3	Arauquita	81065
1050	3	Cravo Norte 	81220
1051	3	Fortul	81300
1052	3	Puerto Rondón 	81591
1053	3	Saravena	81736
1054	3	Tame	81794
1055	10	Yopal	85001
1056	10	Aguazul	85010
1057	10	Chámeza	85015
1058	10	Hato Corozal 	85125
1059	10	La Salina 	85136
1060	10	Maní	85139
1061	10	Monterrey	85162
1062	10	Nunchía	85225
1063	10	Orocué	85230
1064	10	Paz De Ariporo	85250
1065	10	Pore	85263
1066	10	Recetor	85279
1067	10	Sabanalarga	85300
1068	10	Sácama	85315
1069	10	San Luis De Palenque	85325
1070	10	Támara	85400
1071	10	Tauramena	85410
1072	10	Trinidad	85430
1073	10	Villanueva	85440
1074	24	Mocoa	86001
1075	24	Colón	86219
1076	24	Orito	86320
1077	24	Puerto Asís 	86568
1078	24	Puerto Caicedo 	86569
1079	24	Puerto Guzmán 	86571
1080	24	Puerto Leguízamo 	86573
1081	24	Sibundoy	86749
1082	24	San Francisco 	86755
1083	24	San Miguel 	86757
1084	24	Santiago	86760
1085	24	Valle Del Guamuez	86865
1086	24	Villagarzón	86885
1087	27	San Andrés 	88001
1088	27	Providencia	88564
1089	1	Leticia	91001
1090	1	El Encanto 	91263
1091	1	La Chorrera 	91405
1092	1	La Pedrera 	91407
1093	1	La Victoria 	91430
1094	1	Mirití - Paraná	91460
1095	1	Puerto Alegría 	91530
1096	1	Puerto Arica 	91536
1097	1	Puerto Nariño 	91540
1098	1	Puerto Santander 	91669
1099	1	Tarapacá	91798
1100	16	Inírida	94001
1101	16	Barranco Minas 	94343
1102	16	Mapiripana	94663
1103	16	San Felipe 	94883
1104	16	Puerto Colombia 	94884
1105	16	La Guadalupe 	94885
1106	16	Cacahual	94886
1107	16	Pana Pana 	94887
1108	16	Morichal	94888
1109	17	San José Del Guaviare	95001
1110	17	Calamar	95015
1111	17	El Retorno 	95025
1112	17	Miraflores	95200
1113	32	Mitú	97001
1114	32	Carurú	97161
1115	32	Pacoa	97511
1116	32	Taraira	97666
1117	32	Papunahua	97777
1118	32	Yavaraté	97889
1119	33	Puerto Carreño 	99001
1120	33	La Primavera 	99524
1121	33	Santa Rosalía 	99624
1122	33	Cumaribo	99773
